2131.	69.67
2133.	69.87
2135.	70.07
2137.	70.27
2139.	70.47
2142.	70.67
2144.	70.87
2146.	71.07
2148.	71.27
2149.	71.47
2151.	71.67
2153.	71.87
2155.	72.07
2157.	72.28
2159.	72.48
2161.	72.68
2163.	72.88
2165.	73.08
2167.	73.28
2169.	73.48
2170.	73.68
2172.	73.88
2174.	74.08
2176.	74.28
2178.	74.48
2180.	74.68
2181.	74.88
2183.	75.08
2185.	75.28
2187.	75.48
2189.	75.68
2191.	75.88
2192.	76.08
2194.	76.28
2196.	76.48
2198.	76.68
2200.	76.88
2201.	77.08
2203.	77.28
2205.	77.48
2207.	77.68
2208.	77.88
2210.	78.08
2212.	78.28
2213.	78.48
2215.	78.68
2217.	78.88
2218.	79.08
2220.	79.28
2222.	79.48
2223.	79.68
2225.	79.88
2227.	80.08
2228.	80.28
2230.	80.48
2231.	80.68
2233.	80.88
2235.	81.08
2236.	81.28
2238.	81.48
2239.	81.68
2241.	81.88
2243.	82.08
2244.	82.28
2246.	82.48
2247.	82.68
2249.	82.88
2250.	83.08
2252.	83.28
2254.	83.49
2255.	83.69
2257.	83.89
2258.	84.09
2260.	84.29
2261.	84.49
2263.	84.69
2264.	84.89
2266.	85.09
2267.	85.29
2269.	85.49
2270.	85.69
2272.	85.89
2273.	86.09
2274.	86.29
2276.	86.49
2277.	86.69
2279.	86.89
2280.	87.09
2282.	87.29
2283.	87.49
2284.	87.69
2286.	87.89
2287.	88.09
2289.	88.29
2290.	88.49
2291.	88.69
2293.	88.89
2294.	89.09
2296.	89.29
2297.	89.49
2298.	89.69
2300.	89.89
2301.	90.09
2302.	90.29
2304.	90.49
2305.	90.69
2306.	90.89
2308.	91.09
2309.	91.29
2310.	91.49
2312.	91.69
2313.	91.89
2314.	92.09
2315.	92.29
2317.	92.49
2318.	92.69
2319.	92.89
2321.	93.09
2322.	93.29
2323.	93.49
2325.	93.69
2326.	93.89
2327.	94.09
2328.	94.29
2330.	94.50
2331.	94.70
2332.	94.90
2333.	95.10
2334.	95.30
2336.	95.50
2337.	95.70
2338.	95.90
2339.	96.10
2340.	96.30
2342.	96.50
2343.	96.70
2344.	96.90
2345.	97.10
2346.	97.30
2348.	97.50
2349.	97.70
2350.	97.90
2351.	98.10
2352.	98.30
2353.	98.50
2355.	98.70
2356.	98.90
2357.	99.10
2358.	99.30
2359.	99.50
2360.	99.70
2361.	99.90
