46.45	0.2979E-12
46.65	0.2981E-12
46.85	0.2983E-12
47.05	0.2985E-12
47.25	0.2988E-12
47.45	0.2990E-12
47.65	0.2992E-12
47.85	0.2994E-12
48.05	0.2997E-12
48.25	0.2999E-12
48.45	0.3001E-12
48.65	0.3003E-12
48.85	0.3005E-12
49.05	0.3008E-12
49.25	0.3010E-12
49.45	0.3012E-12
49.65	0.3014E-12
49.85	0.3016E-12
50.06	0.3018E-12
50.26	0.3020E-12
50.46	0.3022E-12
50.66	0.3024E-12
50.86	0.3026E-12
51.06	0.3028E-12
51.26	0.3030E-12
51.46	0.3032E-12
51.66	0.3034E-12
51.86	0.3036E-12
52.06	0.3038E-12
52.26	0.3040E-12
52.46	0.3042E-12
52.66	0.3044E-12
52.86	0.3045E-12
53.06	0.3047E-12
53.26	0.3049E-12
53.46	0.3051E-12
53.66	0.3053E-12
53.86	0.3055E-12
54.06	0.3056E-12
54.26	0.3058E-12
54.46	0.3060E-12
54.66	0.3062E-12
54.86	0.3064E-12
55.06	0.3065E-12
55.26	0.3067E-12
55.46	0.3069E-12
55.66	0.3071E-12
55.86	0.3072E-12
56.06	0.3074E-12
56.26	0.3076E-12
56.46	0.3077E-12
56.66	0.3079E-12
56.86	0.3081E-12
57.06	0.3082E-12
57.26	0.3084E-12
57.46	0.3086E-12
57.66	0.3087E-12
57.86	0.3089E-12
58.06	0.3090E-12
58.26	0.3092E-12
58.46	0.3094E-12
58.66	0.3095E-12
58.86	0.3097E-12
59.06	0.3098E-12
59.26	0.3100E-12
59.46	0.3101E-12
59.66	0.3103E-12
59.86	0.3104E-12
60.06	0.3106E-12
60.26	0.3107E-12
60.46	0.3109E-12
60.66	0.3110E-12
60.86	0.3112E-12
61.06	0.3113E-12
61.27	0.3115E-12
61.47	0.3116E-12
61.67	0.3118E-12
61.87	0.3119E-12
62.07	0.3120E-12
62.27	0.3122E-12
62.47	0.3123E-12
62.67	0.3125E-12
62.87	0.3126E-12
63.07	0.3127E-12
63.27	0.3129E-12
63.47	0.3130E-12
63.67	0.3131E-12
63.87	0.3133E-12
64.07	0.3134E-12
64.27	0.3135E-12
64.47	0.3137E-12
64.67	0.3138E-12
64.87	0.3139E-12
65.07	0.3141E-12
65.27	0.3142E-12
65.47	0.3143E-12
65.67	0.3144E-12
65.87	0.3146E-12
66.07	0.3147E-12
66.27	0.3148E-12
66.47	0.3150E-12
66.67	0.3151E-12
66.87	0.3152E-12
67.07	0.3153E-12
67.27	0.3154E-12
67.47	0.3156E-12
67.67	0.3157E-12
67.87	0.3158E-12
68.07	0.3159E-12
68.27	0.3160E-12
68.47	0.3162E-12
68.67	0.3163E-12
68.87	0.3164E-12
69.07	0.3165E-12
69.27	0.3166E-12
69.47	0.3167E-12
69.67	0.3169E-12
69.87	0.3170E-12
70.07	0.3171E-12
70.27	0.3172E-12
70.47	0.3173E-12
70.67	0.3174E-12
70.87	0.3175E-12
71.07	0.3176E-12
71.27	0.3177E-12
71.47	0.3179E-12
71.67	0.3180E-12
71.87	0.3181E-12
72.07	0.3182E-12
72.28	0.3183E-12
72.48	0.3184E-12
72.68	0.3185E-12
72.88	0.3186E-12
73.08	0.3187E-12
73.28	0.3188E-12
73.48	0.3189E-12
73.68	0.3190E-12
73.88	0.3191E-12
74.08	0.3192E-12
74.28	0.3193E-12
74.48	0.3194E-12
74.68	0.3195E-12
74.88	0.3196E-12
75.08	0.3197E-12
75.28	0.3198E-12
75.48	0.3199E-12
75.68	0.3200E-12
75.88	0.3201E-12
76.08	0.3202E-12
