46.85	0.5717E-13
47.05	0.5743E-13
47.25	0.5768E-13
47.45	0.5794E-13
47.65	0.5820E-13
47.85	0.5845E-13
48.05	0.5870E-13
48.25	0.5896E-13
48.45	0.5921E-13
48.65	0.5946E-13
48.85	0.5972E-13
49.05	0.5997E-13
49.25	0.6022E-13
49.45	0.6047E-13
49.65	0.6071E-13
49.85	0.6096E-13
50.06	0.6121E-13
50.26	0.6146E-13
50.46	0.6170E-13
50.66	0.6195E-13
50.86	0.6219E-13
51.06	0.6243E-13
51.26	0.6268E-13
51.46	0.6292E-13
51.66	0.6316E-13
51.86	0.6340E-13
52.06	0.6364E-13
52.26	0.6388E-13
52.46	0.6412E-13
52.66	0.6436E-13
52.86	0.6460E-13
53.06	0.6483E-13
53.26	0.6507E-13
53.46	0.6530E-13
53.66	0.6554E-13
53.86	0.6577E-13
54.06	0.6600E-13
54.26	0.6624E-13
54.46	0.6647E-13
54.66	0.6670E-13
54.86	0.6693E-13
55.06	0.6716E-13
55.26	0.6739E-13
55.46	0.6762E-13
55.66	0.6785E-13
55.86	0.6807E-13
56.06	0.6830E-13
56.26	0.6853E-13
56.46	0.6875E-13
56.66	0.6897E-13
56.86	0.6920E-13
57.06	0.6942E-13
57.26	0.6964E-13
57.46	0.6987E-13
57.66	0.7009E-13
57.86	0.7031E-13
58.06	0.7053E-13
58.26	0.7075E-13
58.46	0.7097E-13
58.66	0.7118E-13
58.86	0.7140E-13
59.06	0.7162E-13
59.26	0.7183E-13
59.46	0.7205E-13
59.66	0.7226E-13
59.86	0.7248E-13
60.06	0.7269E-13
60.26	0.7290E-13
60.46	0.7312E-13
60.66	0.7333E-13
60.86	0.7354E-13
61.06	0.7375E-13
61.27	0.7396E-13
61.47	0.7417E-13
61.67	0.7438E-13
61.87	0.7459E-13
62.07	0.7479E-13
62.27	0.7500E-13
62.47	0.7521E-13
62.67	0.7541E-13
62.87	0.7562E-13
63.07	0.7582E-13
63.27	0.7603E-13
63.47	0.7623E-13
63.67	0.7643E-13
63.87	0.7663E-13
64.07	0.7684E-13
64.27	0.7704E-13
64.47	0.7724E-13
64.67	0.7744E-13
64.87	0.7764E-13
65.07	0.7783E-13
65.27	0.7803E-13
65.47	0.7823E-13
65.67	0.7843E-13
